subject_id,group,partition,category,threshold,li
sub-005,OTC,medial,house,1.75,-0.0943920302724154
sub-005,OTC,medial,house,2.0,-0.06671621838792413
sub-005,OTC,medial,house,2.25,-0.043344957275900146
sub-005,OTC,medial,house,2.5,0.002997058968736177
sub-005,OTC,medial,house,2.75,0.05913889902242523
sub-005,OTC,medial,house,3.0,0.09134407811274586
sub-005,OTC,medial,house,3.25,0.09044953352842963
sub-005,OTC,medial,house,3.5,0.12529993204425716
sub-005,OTC,medial,house,3.75,0.12126057166327663
sub-005,OTC,medial,house,4.0,0.1340007022901798
sub-005,OTC,medial,house,4.25,0.10838628305813337
sub-005,OTC,medial,house,4.5,0.12419605796305869
sub-005,OTC,medial,house,4.75,0.09864889919037809
sub-005,OTC,medial,house,5.0,0.07267344175197347
sub-005,OTC,whole,object,0.25,0.1152949479270137
sub-005,OTC,whole,object,0.5,0.1474477545751986
sub-005,OTC,whole,object,0.75,0.174491212684634
sub-005,OTC,whole,object,1.0,0.20012066292436792
sub-005,OTC,whole,object,1.25,0.23135136940621714
sub-005,OTC,whole,object,1.5,0.2491039662338495
sub-005,OTC,whole,object,1.75,0.26829163436785636
sub-005,OTC,whole,object,2.0,0.2722308143804763
sub-005,OTC,whole,object,2.25,0.2764774970437883
sub-005,OTC,whole,object,2.5,0.28288059437995355
sub-005,OTC,whole,object,2.75,0.2849737492168265
sub-005,OTC,whole,object,3.0,0.2867625593116151
sub-005,OTC,whole,object,3.25,0.28835419574971904
sub-005,OTC,whole,object,3.5,0.2697533176309006
sub-005,OTC,whole,object,3.75,0.25144286683564077
sub-005,OTC,whole,object,4.0,0.2280140681361088
sub-005,OTC,whole,object,4.25,0.22322453587220373
sub-005,OTC,whole,object,4.5,0.1883765095970199
sub-005,OTC,whole,object,4.75,0.15331986409788498
sub-005,OTC,whole,object,5.0,0.12490044441442119
sub-005,OTC,lateral,object,0.25,0.06586846953325295
sub-005,OTC,lateral,object,0.5,0.08576685517244459
sub-005,OTC,lateral,object,0.75,0.10489006996648902
sub-005,OTC,lateral,object,1.0,0.12459224353882271
sub-005,OTC,lateral,object,1.25,0.16444928575096227
sub-005,OTC,lateral,object,1.5,0.16870811580213657
sub-005,OTC,lateral,object,1.75,0.18826419733294145
sub-005,OTC,lateral,object,2.0,0.19238612189070467
sub-005,OTC,lateral,object,2.25,0.20771785830641204
sub-005,OTC,lateral,object,2.5,0.2108133611519748
sub-005,OTC,lateral,object,2.75,0.2062449790016962
sub-005,OTC,lateral,object,3.0,0.20040584803934164
sub-005,OTC,lateral,object,3.25,0.20177423282175672
sub-005,OTC,lateral,object,3.5,0.18738101975484436
sub-005,OTC,lateral,object,3.75,0.15690953877046698
sub-005,OTC,lateral,object,4.0,0.14332700781657376
sub-005,OTC,lateral,object,4.25,0.126515759550173
sub-005,OTC,lateral,object,4.5,0.06618103621880007
sub-005,OTC,lateral,object,4.75,0.03405197604902052
sub-005,OTC,lateral,object,5.0,0.008781032379665134
sub-005,OTC,medial,object,0.25,0.1991208535492049
sub-005,OTC,medial,object,0.5,0.26570136626068147
sub-005,OTC,medial,object,0.75,0.33581045185190234
sub-005,OTC,medial,object,1.0,0.39559175248017486
sub-005,OTC,medial,object,1.25,0.4374139557836688
sub-005,OTC,medial,object,1.5,0.4775922964512634
sub-005,OTC,medial,object,1.75,0.5333922788670304
sub-005,OTC,medial,object,2.0,0.569067899512173
sub-005,OTC,medial,object,2.25,0.5872514290189267
sub-005,OTC,medial,object,2.5,0.6035601719825959
sub-005,OTC,medial,object,2.75,0.6112921518094372
sub-005,OTC,medial,object,3.0,0.5963126874011953
sub-005,OTC,medial,object,3.25,0.6052016979277657
sub-005,OTC,medial,object,3.5,0.5852363811220347
sub-005,OTC,medial,object,3.75,0.5904385225107317
sub-005,OTC,medial,object,4.0,0.5989549251710522
sub-005,OTC,medial,object,4.25,0.5968992769764335
sub-005,OTC,medial,object,4.5,0.6400253693982757
sub-005,OTC,medial,object,4.75,0.6469538138019809
sub-005,OTC,medial,object,5.0,0.6114591658149378
sub-005,OTC,whole,word,0.25,0.1388748200440507
sub-005,OTC,whole,word,0.5,0.15271468030133373
sub-005,OTC,whole,word,0.75,0.1524727711096068
sub-005,OTC,whole,word,1.0,0.15882285110410135
sub-005,OTC,whole,word,1.25,0.15790851878697695
sub-005,OTC,whole,word,1.5,0.1749279788403421
sub-005,OTC,whole,word,1.75,0.18199189525921494
sub-005,OTC,whole,word,2.0,0.16664904774718728
sub-005,OTC,whole,word,2.25,0.1704483195276273
sub-005,OTC,whole,word,2.5,0.1606705110229757
sub-005,OTC,whole,word,2.75,0.1608989393191575
sub-005,OTC,whole,word,3.0,0.18442954862870584
sub-005,OTC,whole,word,3.25,0.18520484711517216
sub-005,OTC,whole,word,3.5,0.19327026094030905
sub-005,OTC,whole,word,3.75,0.19538361569624108
sub-005,OTC,whole,word,4.0,0.23679239741308336
sub-005,OTC,whole,word,4.25,0.28667458135776264
sub-005,OTC,whole,word,4.5,0.2995441658602547
sub-005,OTC,whole,word,4.75,0.341408466598091
sub-005,OTC,whole,word,5.0,0.3875079279540124
sub-005,OTC,lateral,word,0.25,0.27396728827665096
sub-005,OTC,lateral,word,0.5,0.3033181174874201
sub-005,OTC,lateral,word,0.75,0.34856570115204605
sub-005,OTC,lateral,word,1.0,0.4032862229271695
sub-005,OTC,lateral,word,1.25,0.47335883977450044
sub-005,OTC,lateral,word,1.5,0.5396621589442774
sub-005,OTC,lateral,word,1.75,0.6030279705835057
sub-005,OTC,lateral,word,2.0,0.6695710822257798
sub-005,OTC,lateral,word,2.25,0.7491334017691094
sub-005,OTC,lateral,word,2.5,0.817786745829645
sub-005,OTC,lateral,word,2.75,0.8698527705910185
sub-005,OTC,lateral,word,3.0,0.9309844245271357
sub-005,OTC,lateral,word,3.25,0.941006681516831
sub-005,OTC,lateral,word,3.5,0.9507437114808376
sub-005,OTC,lateral,word,3.75,0.9628083386115656
sub-005,OTC,lateral,word,4.0,0.9729246961827501
sub-005,OTC,lateral,word,4.25,0.9779794365571759
sub-005,OTC,lateral,word,4.5,0.9876459602621482
sub-005,OTC,lateral,word,4.75,0.9952549233667946
sub-005,OTC,lateral,word,5.0,0.9946160908131478
sub-005,OTC,medial,word,0.25,0.06214688985775398
sub-005,OTC,medial,word,0.5,0.05650531440085128
sub-005,OTC,medial,word,0.75,0.03863186239762308
sub-005,OTC,medial,word,1.0,0.022173509981353378
sub-005,OTC,medial,word,1.25,-0.01740285845840331
sub-005,OTC,medial,word,1.5,-0.04600974542295267
sub-005,OTC,medial,word,1.75,-0.08799686613879269
sub-005,OTC,medial,word,2.0,-0.15782988491489167
sub-005,OTC,medial,word,2.25,-0.21781952495823875
sub-005,OTC,medial,word,2.5,-0.30180488289877855
sub-005,OTC,medial,word,2.75,-0.3500781354367053
sub-005,OTC,medial,word,3.0,-0.39913441758120854
sub-005,OTC,medial,word,3.25,-0.4383092017177721
sub-005,OTC,medial,word,3.5,-0.4635903845274524
sub-005,OTC,medial,word,3.75,-0.5607584283017845
sub-005,OTC,medial,word,4.0,-0.5937074003187126
sub-005,OTC,medial,word,4.25,-0.6213379002966318
sub-005,OTC,medial,word,4.5,-0.6493949032073546
sub-005,OTC,medial,word,4.75,-0.6686987827467644
sub-005,OTC,medial,word,5.0,-0.7071524826990253
sub-008,OTC,whole,face,0.25,-0.05279052175162827
sub-008,OTC,whole,face,0.5,-0.047130032687947666
sub-008,OTC,whole,face,0.75,-0.028418830581343833
sub-008,OTC,whole,face,1.0,-0.011725453904437187
sub-008,OTC,whole,face,1.25,0.008890505558230446
sub-008,OTC,whole,face,1.5,0.051307071180619064
sub-008,OTC,whole,face,1.75,0.08829756676114689
sub-008,OTC,whole,face,2.0,0.14368830938402602
sub-008,OTC,whole,face,2.25,0.19578431176028624
sub-008,OTC,whole,face,2.5,0.2645072227077378
sub-008,OTC,whole,face,2.75,0.3300410035360292
sub-008,OTC,whole,face,3.0,0.4032684354835304
sub-008,OTC,whole,face,3.25,0.48923491311154244
sub-008,OTC,whole,face,3.5,0.564160018178599
sub-008,OTC,whole,face,3.75,0.6266249249181037
sub-008,OTC,whole,face,4.0,0.6661128942719717
sub-008,OTC,whole,face,4.25,0.6944432641347295
sub-008,OTC,whole,face,4.5,0.7223110502627612
sub-008,OTC,whole,face,4.75,0.742388457005924
sub-008,OTC,whole,face,5.0,0.755130148608066
sub-008,OTC,lateral,face,0.25,-0.11953973812041647
sub-008,OTC,lateral,face,0.5,-0.11689462746829411
sub-008,OTC,lateral,face,0.75,-0.1022104301756219
sub-008,OTC,lateral,face,1.0,-0.09193797076144923
sub-008,OTC,lateral,face,1.25,-0.06681918954903115
sub-008,OTC,lateral,face,1.5,-0.030664412012329875
sub-008,OTC,lateral,face,1.75,0.021210767784476964
sub-008,OTC,lateral,face,2.0,0.08730623249581415
sub-008,OTC,lateral,face,2.25,0.16007244662772163
sub-008,OTC,lateral,face,2.5,0.2475099792752181
sub-008,OTC,lateral,face,2.75,0.3583213640780452
sub-008,OTC,lateral,face,3.0,0.4856686252315856
sub-008,OTC,lateral,face,3.25,0.5994195481428509
sub-008,OTC,lateral,face,3.5,0.717623620029665
sub-008,OTC,lateral,face,3.75,0.8046338294560624
sub-008,OTC,lateral,face,4.0,0.8648575929908972
sub-008,OTC,lateral,face,4.25,0.9001876146099487
sub-008,OTC,lateral,face,4.5,0.939195636985303
sub-008,OTC,lateral,face,4.75,0.9630182274147736
sub-008,OTC,lateral,face,5.0,0.9851773467255586
sub-008,OTC,medial,face,0.25,0.060835669875601565
sub-008,OTC,medial,face,0.5,0.07189993437562475
sub-008,OTC,medial,face,0.75,0.09341225092659694
sub-008,OTC,medial,face,1.0,0.1196676435669523
sub-008,OTC,medial,face,1.25,0.15503060453427212
sub-008,OTC,medial,face,1.5,0.20080427570760268
sub-008,OTC,medial,face,1.75,0.2225808870031246
sub-008,OTC,medial,face,2.0,0.26231400102507957
sub-008,OTC,medial,face,2.25,0.28486498693697837
sub-008,OTC,medial,face,2.5,0.279762625916368
sub-008,OTC,medial,face,2.75,0.2727609041823772
sub-008,OTC,medial,face,3.0,0.25457263464559704
sub-008,OTC,medial,face,3.25,0.264832602857575
sub-008,OTC,medial,face,3.5,0.24866133005394184
sub-008,OTC,medial,face,3.75,0.2520145193878114
sub-008,OTC,medial,face,4.0,0.19999818068117045
sub-008,OTC,medial,face,4.25,0.21554924561258823
sub-008,OTC,medial,face,4.5,0.19943623872444013
sub-008,OTC,medial,face,4.75,0.16877825023816403
sub-008,OTC,medial,face,5.0,0.15492948514409993
sub-008,OTC,whole,house,0.25,-0.03480853378531809
sub-008,OTC,whole,house,0.5,-0.019708047773080824
sub-008,OTC,whole,house,0.75,-0.001521547821686657
sub-008,OTC,whole,house,1.0,0.028174488198027862
sub-008,OTC,whole,house,1.25,0.0748703497509086
sub-008,OTC,whole,house,1.5,0.13653544807369333
sub-008,OTC,whole,house,1.75,0.2076518672517517
sub-008,OTC,whole,house,2.0,0.2918195330118373
sub-008,OTC,whole,house,2.25,0.3762260108203466
sub-008,OTC,whole,house,2.5,0.4430734159988571
sub-008,OTC,whole,house,2.75,0.4879362629295356
sub-008,OTC,whole,house,3.0,0.5243091031430352
sub-008,OTC,whole,house,3.25,0.5441332770801651
sub-008,OTC,whole,house,3.5,0.5626445375817518
sub-008,OTC,whole,house,3.75,0.5781779080933538
sub-008,OTC,whole,house,4.0,0.6002757017413165
sub-008,OTC,whole,house,4.25,0.5987778423423006
sub-008,OTC,whole,house,4.5,0.5956452961297455
sub-008,OTC,whole,house,4.75,0.576659709144305
sub-008,OTC,whole,house,5.0,0.5588408085436396
sub-008,OTC,lateral,house,0.25,-0.22603167788409967
sub-008,OTC,lateral,house,0.5,-0.2333691085937058
sub-008,OTC,lateral,house,0.75,-0.2276009938639688
sub-008,OTC,lateral,house,1.0,-0.19702926412668698
sub-008,OTC,lateral,house,1.25,-0.16798464251995351
sub-008,OTC,lateral,house,1.5,-0.10393879633269931
sub-008,OTC,lateral,house,1.75,-0.02374369990812648
sub-008,OTC,lateral,house,2.0,0.07208193194115599
sub-008,OTC,lateral,house,2.25,0.21052631600747096
sub-008,OTC,lateral,house,2.5,0.34226823788630656
sub-008,OTC,lateral,house,2.75,0.4650044420221318
sub-008,OTC,lateral,house,3.0,0.5720201715101292
sub-008,OTC,lateral,house,3.25,0.6150980334037695
sub-008,OTC,lateral,house,3.5,0.6994865611106896
sub-008,OTC,lateral,house,3.75,0.7825325010875858
sub-008,OTC,lateral,house,4.0,0.8876652271118339
sub-008,OTC,lateral,house,4.25,0.9026359785374514
sub-008,OTC,lateral,house,4.5,1.0
sub-008,OTC,lateral,house,4.75,1.0
sub-008,OTC,lateral,house,5.0,1.0
sub-008,OTC,medial,house,0.25,0.23918525641015329
sub-008,OTC,medial,house,0.5,0.25100358861388916
sub-008,OTC,medial,house,0.75,0.2935812343204842
sub-008,OTC,medial,house,1.0,0.31589956929267954
sub-008,OTC,medial,house,1.25,0.3435346143354829
sub-008,OTC,medial,house,1.5,0.38197758597398646
sub-008,OTC,medial,house,1.75,0.42022947507376
sub-008,OTC,medial,house,2.0,0.4569237466269637
sub-008,OTC,medial,house,2.25,0.49313705504207866
sub-008,OTC,medial,house,2.5,0.5028996418770518
sub-008,OTC,medial,house,2.75,0.515723895777878
sub-008,OTC,medial,house,3.0,0.5048845070934497
sub-008,OTC,medial,house,3.25,0.5126449642468096
sub-008,OTC,medial,house,3.5,0.508327126983135
sub-008,OTC,medial,house,3.75,0.5176007882695377
sub-008,OTC,medial,house,4.0,0.5161308582456338
sub-008,OTC,medial,house,4.25,0.5099228495615575
sub-008,OTC,medial,house,4.5,0.49947061307795154
sub-008,OTC,medial,house,4.75,0.48838064073510296
sub-008,OTC,medial,house,5.0,0.4759036246265746
sub-008,OTC,whole,object,0.25,0.3373754724382186
sub-008,OTC,whole,object,0.5,0.40259491555387783
sub-008,OTC,whole,object,0.75,0.4828798329730546
sub-008,OTC,whole,object,1.0,0.548890082115133
sub-008,OTC,whole,object,1.25,0.6149342902477462
sub-008,OTC,whole,object,1.5,0.6891215803990075
sub-008,OTC,whole,object,1.75,0.7626060103616328
sub-008,OTC,whole,object,2.0,0.8296872327335649
sub-008,OTC,whole,object,2.25,0.9123082076073117
sub-008,OTC,whole,object,2.5,0.9601496790464649
sub-008,OTC,whole,object,2.75,0.9830007976197348
sub-008,OTC,whole,object,3.0,0.9970060780902418
sub-008,OTC,whole,object,3.25,0.9977611264333699
sub-008,OTC,whole,object,3.5,1.0
sub-008,OTC,whole,object,3.75,1.0
sub-008,OTC,whole,object,4.0,1.0
sub-008,OTC,whole,object,4.25,1.0
sub-008,OTC,whole,object,4.5,1.0
sub-008,OTC,whole,object,4.75,1.0
sub-008,OTC,whole,object,5.0,1.0
sub-008,OTC,lateral,object,0.25,0.3523967964324216
sub-008,OTC,lateral,object,0.5,0.4292920277300383
sub-008,OTC,lateral,object,0.75,0.5153881120086818
sub-008,OTC,lateral,object,1.0,0.5853882079791233
sub-008,OTC,lateral,object,1.25,0.6366841074386236
sub-008,OTC,lateral,object,1.5,0.7018276168392947
sub-008,OTC,lateral,object,1.75,0.7551040142535952
sub-008,OTC,lateral,object,2.0,0.826741072745056
sub-008,OTC,lateral,object,2.25,0.9178319839034537
sub-008,OTC,lateral,object,2.5,0.9683474152092056
sub-008,OTC,lateral,object,2.75,0.9956597099457781
sub-008,OTC,lateral,object,3.0,1.0
sub-008,OTC,lateral,object,3.25,1.0
sub-008,OTC,lateral,object,3.5,1.0
sub-008,OTC,lateral,object,3.75,1.0
sub-008,OTC,lateral,object,4.0,1.0
sub-008,OTC,lateral,object,4.25,1.0
sub-008,OTC,lateral,object,4.5,1.0
sub-008,OTC,lateral,object,4.75,1.0
sub-008,OTC,lateral,object,5.0,1.0
sub-008,OTC,medial,object,0.25,0.3161797492575689
sub-008,OTC,medial,object,0.5,0.36956873262952045
sub-008,OTC,medial,object,0.75,0.43573930811749106
sub-008,OTC,medial,object,1.0,0.5084117973710303
sub-008,OTC,medial,object,1.25,0.5833852435078967
sub-008,OTC,medial,object,1.5,0.6867360828688631
sub-008,OTC,medial,object,1.75,0.7678452764883158
sub-008,OTC,medial,object,2.0,0.8412789647755742
sub-008,OTC,medial,object,2.25,0.9087499715670779
sub-008,OTC,medial,object,2.5,0.9537621778826562
sub-008,OTC,medial,object,2.75,0.9756755142799391
sub-008,OTC,medial,object,3.0,0.9863966146615623
sub-008,OTC,medial,object,3.25,0.9976161445155107
sub-008,OTC,medial,object,3.5,1.0
sub-008,OTC,medial,object,3.75,1.0
sub-008,OTC,medial,object,4.0,1.0
sub-008,OTC,medial,object,4.25,1.0
sub-008,OTC,medial,object,4.5,1.0
sub-008,OTC,medial,object,4.75,1.0
sub-008,OTC,medial,object,5.0,1.0
sub-008,OTC,whole,word,0.25,0.08391590390399513
sub-008,OTC,whole,word,0.5,0.1256851482763688
sub-008,OTC,whole,word,0.75,0.17102343925854105
sub-008,OTC,whole,word,1.0,0.22951735115174277
sub-008,OTC,whole,word,1.25,0.23535046375221516
sub-008,OTC,whole,word,1.5,0.3056522852613768
sub-008,OTC,whole,word,1.75,0.3830651691555048
sub-008,OTC,whole,word,2.0,0.49246529882780865
sub-008,OTC,whole,word,2.25,0.6528211893004804
sub-008,OTC,whole,word,2.5,0.831453872015101
sub-008,OTC,whole,word,2.75,0.9409836804183545
sub-008,OTC,whole,word,3.0,1.0
sub-008,OTC,whole,word,3.25,1.0
sub-008,OTC,whole,word,3.5,1.0
sub-008,OTC,whole,word,3.75,1.0
sub-008,OTC,lateral,word,0.25,0.35496786786356493
sub-008,OTC,lateral,word,0.5,0.45279688548904395
sub-008,OTC,lateral,word,0.75,0.5438167662688363
sub-008,OTC,lateral,word,1.0,0.626800476786411
sub-008,OTC,lateral,word,1.25,0.7094411273207697
sub-008,OTC,lateral,word,1.5,0.8320082578170919
sub-008,OTC,lateral,word,1.75,0.9214185676710558
sub-008,OTC,lateral,word,2.0,0.9678429529250696
sub-008,OTC,lateral,word,2.25,1.0
sub-008,OTC,lateral,word,2.5,1.0
sub-008,OTC,lateral,word,2.75,1.0
sub-008,OTC,lateral,word,3.0,1.0
sub-008,OTC,lateral,word,3.25,1.0
sub-008,OTC,lateral,word,3.5,1.0
sub-008,OTC,lateral,word,3.75,1.0
sub-008,OTC,medial,word,0.25,-0.3215454897569605
sub-008,OTC,medial,word,0.5,-0.3590688137830066
sub-008,OTC,medial,word,0.75,-0.3777856463360326
sub-008,OTC,medial,word,1.0,-0.3674050366348071
sub-008,OTC,medial,word,1.25,-0.5284032215388221
sub-008,OTC,medial,word,1.5,-0.6430430599203996
sub-008,OTC,medial,word,1.75,-0.7673586865105431
sub-008,OTC,medial,word,2.0,-0.8714745313470016
sub-008,OTC,medial,word,2.25,-0.9519188593418568
sub-008,OTC,medial,word,2.5,-1.0
sub-010,OTC,whole,face,0.25,-0.08071572563187837
sub-010,OTC,whole,face,0.5,-0.12413854968309755
sub-010,OTC,whole,face,0.75,-0.17880573050481074
sub-010,OTC,whole,face,1.0,-0.23898638344919065
sub-010,OTC,whole,face,1.25,-0.3062244812460772
sub-010,OTC,whole,face,1.5,-0.3869615058049874
sub-010,OTC,whole,face,1.75,-0.5014926248111735
sub-010,OTC,whole,face,2.0,-0.6222156976204452
sub-010,OTC,whole,face,2.25,-0.7410259541085885
sub-010,OTC,whole,face,2.5,-0.8370191554300146
sub-010,OTC,whole,face,2.75,-0.8823000263152412
sub-010,OTC,whole,face,3.0,-0.8949167782542289
sub-010,OTC,whole,face,3.25,-0.8983131031144963
sub-010,OTC,whole,face,3.5,-0.8948492074950792
sub-010,OTC,whole,face,3.75,-0.8911663406391803
sub-010,OTC,whole,face,4.0,-0.8847707691896731
sub-010,OTC,whole,face,4.25,-0.8852811037778122
sub-010,OTC,whole,face,4.5,-0.8802973785719381
sub-010,OTC,whole,face,4.75,-0.8837225846676502
sub-010,OTC,whole,face,5.0,-0.8714237663087558
sub-010,OTC,lateral,face,0.25,-0.055356820370067394
sub-010,OTC,lateral,face,0.5,-0.1030206637832298
sub-010,OTC,lateral,face,0.75,-0.16752816449187236
sub-010,OTC,lateral,face,1.0,-0.23448431151418764
sub-010,OTC,lateral,face,1.25,-0.30127824081193905
sub-010,OTC,lateral,face,1.5,-0.4126392841882647
sub-010,OTC,lateral,face,1.75,-0.52789134074588
sub-010,OTC,lateral,face,2.0,-0.6822167393616115
sub-010,OTC,lateral,face,2.25,-0.8303897224924438
sub-010,OTC,lateral,face,2.5,-0.9303458271864989
sub-010,OTC,lateral,face,2.75,-0.9990154420592262
sub-010,OTC,lateral,face,3.0,-1.0
sub-010,OTC,lateral,face,3.25,-1.0
sub-010,OTC,lateral,face,3.5,-1.0
sub-010,OTC,lateral,face,3.75,-1.0
sub-010,OTC,lateral,face,4.0,-1.0
sub-010,OTC,lateral,face,4.25,-1.0
sub-010,OTC,lateral,face,4.5,-1.0
sub-010,OTC,lateral,face,4.75,-1.0
sub-010,OTC,lateral,face,5.0,-1.0
sub-010,OTC,medial,face,0.25,-0.164207647947724
sub-010,OTC,medial,face,0.5,-0.18457781654625324
sub-010,OTC,medial,face,0.75,-0.2196667719598503
